Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
001.jpg,Corroded,176.45269438976376,350.9275218550437,213.12432332677164,385.1401202802405,0.21082905341609018,0.14555072049002893,0.2433870265800182,0.1729477465684899,7.670706200787401,11.299770599541201,8.27466781496063,11.147436294872588,8.706981760437284,9.020503264796732,8.764177627557977,8.956438319970232,0.00026455631524544297,0.00018095702382737148,0.0002522766276001302,0.00019574110696364482,0.016265187218272126,0.013452026755376734,0.015883218427010636,0.013990750764831915,0.9816600511223261,0.9636341476505695,0.9778110108934396,0.9600899419362262
002.jpg,Corroded,237.15569635826773,564.022568045136,398.115218996063,610.0897761795525,0.10942392375704521,0.07382064516864903,0.08520497840310298,0.06413559261429572,11.49058809055118,17.74381548763097,14.75707431102362,18.678901357802715,9.136770055309462,9.4127642835086,9.286718804914283,9.457037225379768,0.00014011331733600966,0.00010348281593084976,0.00011844884529612808,9.7832113328062e-05,0.011836947129053574,0.010172650388706463,0.01088342066154424,0.009891011744410276,0.9674486451432895,0.9223783985527612,0.9449494048210392,0.9160478078062713
003.jpg,Corroded,127.10513041338582,282.3990947981896,178.9359621062992,296.742017484035,0.16935874386327793,0.1202740323996395,0.14463014673761743,0.11032284646678073,7.568959153543306,11.455700911401824,9.11964812992126,11.92696385392771,8.864234456434865,9.169164163028313,9.008957743892857,9.209415518023278,0.0001852038005833824,0.00013407349029342488,0.00016082228209378293,0.0001268967135863468,0.013608960305011636,0.011579010764889411,0.012681572540256312,0.011264844143899498,0.9871723242054663,0.9715511789625956,0.981912627880675,0.9701041178645391
004.jpg,Corroded,271.50036909448824,561.0251720503442,267.2850024606299,453.730671461343,0.1351224725316466,0.09500516572760598,0.13026970190830492,0.11518460061732169,10.945127952755907,15.884121768243538,10.791400098425196,14.113956227912457,9.058694560366717,9.302444066515136,9.068221542669354,9.23972248898259,0.00015969270219790444,0.0001200582102323607,0.0001516096782193564,0.00012774816299214098,0.012636957790461454,0.010957107749418216,0.012312988192122837,0.01130257329072194,0.9685517669582743,0.9350665436085823,0.96893966167313,0.9474850855421647
005.jpg,Corroded,101.12727608267716,237.0140740281481,142.07732529527559,224.83129766259535,0.19766645391455437,0.17536317813508767,0.1890129000842609,0.12418985874781291,6.516793799212598,9.582863165726334,7.528973917322835,10.222952445904893,8.721591279066466,8.958632184803534,8.813152193397073,9.069085246218766,0.00022459529782340815,0.0001812414809651989,0.00020829112703147279,0.0001523171872681398,0.014986503855916768,0.013462595625108811,0.014432294586498461,0.012341684944453079,0.9897232884978444,0.9759752646361795,0.9855918084338542,0.9772112509746779
006.jpg,Corroded,86.42747293307087,198.81827763655528,140.06791338582676,230.8728377456755,0.2566327298325619,0.17648024788621872,0.1948298162091529,0.15673656121038604,5.5749876968503935,8.736809473618948,7.407234251968504,9.480562961125921,8.523406643685375,8.877293934660617,8.767416558681322,8.93352186569641,0.0003059912736036409,0.0001994428937707773,0.0002216057898912673,0.0001878224352889898,0.017492606255319443,0.014122425208538982,0.014886429722779981,0.013704832552387854,0.991416222827643,0.9801878344534364,0.9860444443382658,0.9769941813023051
007.jpg,Corroded,179.4347933070866,516.971727943456,294.7805733267717,369.0348440696882,0.16642799312535578,0.09683593927768497,0.12490234552807705,0.11428160834122672,8.972563976377952,15.272676545353093,11.809731791338583,13.28991257982516,8.910752482751464,9.275600641371309,9.103671037033253,9.173637965002088,0.00018539300994617613,0.00012035035540094022,0.00014747545364231354,0.0001399663658649036,0.01361591017692817,0.010970430957849386,0.012143947201890888,0.011830738179205201,0.979000818921932,0.9397662237515789,0.9656121756213514,0.9570050045253193
008.jpg,Corroded,363.26999261811034,575.4309628619258,283.1023006889764,659.6787773575547,0.14767540193864181,0.11974064628534067,0.17469016216761468,0.09487290837505956,12.709092027559057,16.023188046376095,10.590858759842522,17.53220906441813,9.155877476636515,9.294207891489124,9.002058204993418,9.382680322917896,0.00017358823780147563,0.00012937994751927257,0.0001805662791013083,0.00011387126748461446,0.013175288907704287,0.011374530650504774,0.013437495268885057,0.010671048096818535,0.9598715588897132,0.9365005247424992,0.9686402541028685,0.9271988193568025
009.jpg,Corroded,132.43423966535434,414.1874883749768,253.73572834645674,310.7670655341311,0.19316422010525566,0.11301226627118006,0.13315791238813618,0.12810311242445444,7.335568405511811,13.19449438898878,10.424704724409452,11.445966891933786,8.805646199997224,9.222568003752485,9.079704476278128,9.136923430050567,0.00020909148263609028,0.00012991042164116695,0.0001527638553323982,0.00014444272177030934,0.014459995941772953,0.01139782530315178,0.012359767608349205,0.01201843258375689,0.9863233144488646,0.9572892205560697,0.9738385905078067,0.967954502496449
010.jpg,Corroded,437.3566683070866,750.9712939425879,370.6350885826772,793.3819827639657,0.10365853651339586,0.07610903987238302,0.12946010787882556,0.07954036261167877,14.454232283464567,19.511439022878044,12.982406496062993,19.886291772583547,9.290250281002319,9.493425795910909,9.224740986692773,9.494678769843595,0.0001202728235534596,9.378052112170933e-05,0.0001291051166086707,9.476458905797718e-05,0.010966896714816803,0.009684034341208696,0.011362443249964802,0.009734710527693013,0.9480480768635923,0.910707539438333,0.9557678291113337,0.9056662301846697
